Date,Close,High,Low,Open,Volume,returns,log_returns,returns_2d,returns_3d,returns_5d,returns_10d,rsi_7,rsi_14,rsi_21,rsi_divergence,rsi_ma,rsi_oversold,rsi_overbought,rsi_neutral_zone,rsi_turning_up,rsi_turning_down,macd,macd_signal,macd_histogram,macd_above_signal,macd_hist_positive,macd_hist_slope,macd_crossover,macd_crossunder,macd_above_zero,momentum_5d,momentum_21d,momentum_63d,momentum_126d,momentum_252d,momentum_12_1,momentum_zscore,momentum_sharpe,momentum_positive,momentum_strong_positive,momentum_strong_negative,sma_5,price_to_sma_5,sma_10,price_to_sma_10,sma_20,price_to_sma_20,sma_50,price_to_sma_50,sma_200,price_to_sma_200,ema_12,ema_26,trend_up,golden_cross,death_cross,sma_20_slope,sma_50_slope,volatility_10d,volatility_20d,volatility_60d,volatility_ratio,atr_14,atr_percent,volatility_regime,high_volatility,volume_sma_20,volume_ratio,obv,obv_change,volume_trend,high_volume,bb_upper,bb_lower,bb_middle,bb_width,bb_position,bb_squeeze,in_squeeze,above_upper_bb,below_lower_bb,future_returns,target
2022-10-12,342.1902160644531,345.3188436550682,341.94068499398173,343.73534642652606,76991800,-0.0032984897684861236,-0.003303941778095728,-0.009610660874367127,-0.017172522946527158,-0.05444312827681541,-0.03770288746058581,31.326058382825224,34.859392991354156,37.03770112484007,-11.540809164607566,38.04021648181574,0,0,0,0,1,-8.534755177702436,-8.201948059368656,-0.33280711833378085,0,0,-0.1818756263031407,0,0,0,-0.05444312827681541,-0.08922743498629404,-0.05261923001759172,-0.17960421602589116,-0.16527030010813704,-0.08349270503190731,-1.1938097567221067,-0.7390738350600664,0,0,1,347.4704833984375,0.984803695317252,350.4772216796875,0.9763550807224552,355.8781280517578,0.9615376419387203,377.69708740234375,0.9059911433734019,396.5781771850586,0.8628568987162751,351.4995339404624,360.03428911816474,0,0,1,-8.979656982421886,-4.208905639648435,0.2991764362549057,0.24179899841929156,0.22863554480346507,1.0575739595833262,7.790583195691943,0.022766820411442013,1.1526916430239789,0,97762225.0,0.7875414046683165,-393738500,-10.396674136495005,0.8912243967442435,0,375.5546863386251,336.2015697648905,355.8781280517578,11.058031801271927,0.15217717987702176,0.9928468075438797,0,0,0,0.03348664202419194,1
2022-10-13,351.2209777832031,352.69892216426666,334.0807416549414,335.13641621284387,147254500,0.02639105764803351,0.02604882193530565,0.02300551724591582,0.01652676126849517,-0.019372925058279256,0.008765333658462326,48.68662845649495,43.308352183005276,42.65657653559564,-0.6057237561095121,39.23661239773785,0,0,1,1,0,-7.924772094463094,-8.146512866387543,0.2217407719244484,1,1,0.5545478902582293,1,0,0,-0.019372925058279256,-0.06874467871279588,-0.04584607846510402,-0.16748830547241034,-0.14631210202232958,-0.08329340142971542,-1.1831738420533402,-0.6496826097067279,0,0,1,346.082763671875,1.0148467784318773,350.78240356445315,1.001250274284837,354.7958740234375,0.9899240760618366,376.79910766601563,0.9321173289362344,396.07221466064453,0.8867599512986034,351.4566791470379,359.38145124150094,0,0,1,-8.836276245117233,-4.604015502929656,0.3166489368815563,0.26419306274081533,0.23513758244574445,1.1235679979051205,8.56398300380861,0.024383460970531404,1.2567785094702917,1,100743260.0,1.4616809104648787,-246484000,5.096320699650768,0.9937367522154832,0,372.93703455558307,336.6547134912919,354.7958740234375,10.226252253963473,0.4014700235439804,0.9200924150313895,0,0,0,-0.0015300453765458855,0
2022-10-14,343.21710205078125,355.338103128939,342.5740909391228,353.69699701959405,123737000,-0.022788717755242938,-0.02305239418345946,0.0030009215287871704,-0.0003074667486577809,-0.014223134811553906,0.001259839070715696,38.59749493588453,38.53750366206471,39.385640918286875,0.4973810134256098,40.21455001029366,0,0,0,0,1,-7.995040140728406,-8.116218321255715,0.12117818052730911,1,1,-0.1005625913971393,0,0,0,-0.014223134811553906,-0.0795163722599509,-0.059827033503282556,-0.1762024883266753,-0.17956677712246116,-0.10869330192015669,-1.3423960591725825,-0.7958634483158281,0,0,1,345.09235229492185,0.9945659466758104,350.8255889892578,0.9783126226328105,353.4556549072266,0.9710329917931778,375.7464013671875,0.9134275160106778,395.5233392333984,0.8677543598716655,350.18905190145995,358.18409204218835,0,0,1,-8.154093933105457,-4.857893676757783,0.3292312792258827,0.27315468848722463,0.2380794277440811,1.1473258780714435,8.863985088523437,0.02582617543111809,1.296758557008236,1,101775870.0,1.215779339444605,-370221000,1.4977617896507311,1.0149928465362172,0,370.84434969144445,336.0669601230087,353.4556549072266,9.839251143842631,0.20559743029885372,0.8868818969063618,0,0,0,0.04658455784348936,1
2022-10-17,352.0367431640625,353.14999735716447,342.8812078310532,349.339991708104,93168200,0.025696974482280588,0.025372356616709748,0.0023226556283972855,0.028775010615016416,0.018887802871972115,0.0005729063439077198,51.514302328552276,45.64329354825662,44.32516191790116,9.007430204022057,40.97725430703781,0,0,1,1,0,-7.255420770324406,-7.944058811069454,0.6886380407450483,1,1,0.5674598602177392,0,0,0,0.018887802871972115,-0.048604586410206374,-0.06103736554476946,-0.1553808325600201,-0.16484451776318254,-0.1221783600095161,-1.4211177583527244,-0.7261453074545537,0,0,1,346.3975402832031,1.0162795696420042,350.8457458496094,1.0033946465891128,352.4129440307617,0.9989324998611108,374.8834698486328,0.9390564574805201,395.02482330322266,0.8911762562674135,350.4733120957065,357.7287328660309,0,0,1,-6.83264617919923,-4.755666503906298,0.32768458218057334,0.28996554074812586,0.24399985467076998,1.1883840715371636,8.964328262636855,0.025464183602162054,1.37328602601252,1,102770355.0,0.906566879135525,-277052800,0.2353874163429781,1.0384985047487674,0,367.3419146020361,337.4839734594873,352.4129440307617,8.472430325925421,0.48740030784764643,0.7660633620246422,0,0,0,0.03284987092065039,1
2022-10-18,356.1729736328125,360.31887893429405,352.70844618944545,360.01176832951484,97162900,0.011749428288575947,0.011680939701848199,0.03774832752976964,0.014099373792718195,0.037429254425578984,-0.018096983219167084,56.51891088034999,48.642096649398475,46.47311316186136,13.167080021614062,41.145591974981386,0,0,1,1,0,-6.263308339932905,-7.607908716842145,1.3446003769092396,1,1,0.6559623361641913,0,0,0,0.037429254425578984,-0.04483344683244983,-0.05602122858631542,-0.159032412961034,-0.1575261386442648,-0.11798224240379884,-1.3818602384625287,-0.692964991758099,0,0,1,348.9676025390625,1.0206476791579626,350.1893005371094,1.0170869672103788,351.7910552978516,1.0124560254417239,374.1124383544922,0.952047932967465,394.55268081665037,0.9027260260799672,351.35018310141515,357.61349144134806,0,0,1,-5.83495635986327,-4.541096191406211,0.28911680992265976,0.29236798764082894,0.24536915699122594,1.1915433513564364,8.915600227465047,0.025031658456647413,1.3809708938030882,1,103764755.0,0.9363767109554685,-179889900,-0.43207016837113066,1.0375669465031745,0,364.8937638683899,338.6883467273133,351.7910552978516,7.449142536864456,0.6672142180134321,0.6761412770773014,0,0,0,0.03715689967231817,1
2022-10-19,353.6490173339844,356.8640142581937,350.8178940825872,354.119260386603,79746900,-0.007086321775301663,-0.007111549002933727,0.004579846283745637,0.030394508959112665,0.03348664202419194,-0.02277960379990629,52.65008294166799,46.940319668932794,45.352053279708215,12.080926677578638,41.19960372627849,0,0,1,0,1,-5.615976786228657,-7.209522330719448,1.5935455444907909,1,1,0.24894516758155127,0,0,0,0.03348664202419194,-0.04058951353534346,-0.07215895006472584,-0.1643720804796126,-0.16990018920913386,-0.13478138658905947,-1.4816143531110726,-0.7475970813799284,0,0,1,351.2593627929688,1.006803105608388,349.36492309570315,1.0122625196608752,351.36446685791014,1.006501939414944,373.3222772216797,0.947302207534716,394.05487380981447,0.8974613457126495,351.70384990642583,357.31982669265443,0,0,1,-4.513661193847668,-4.374810180664042,0.2904013310715577,0.28716755387449894,0.2446560260688409,1.1737603953139344,8.710637366618009,0.024630741044564326,1.3529619601752843,1,102414770.0,0.7786660068660018,-259636800,-0.3405856932964392,1.0566239615633566,0,363.61412662122797,339.1148070945923,351.36446685791014,6.9726229705928215,0.5932495481595098,0.6348664147473635,0,0,0,0.036689281004206764,1
2022-10-20,350.68359375,357.6510174377863,349.91581702413947,353.19800029085746,88283100,-0.00838521652439328,-0.008420570223475,-0.015412117957247506,-0.003843773243385251,-0.0015300453765458855,-0.0208733289804095,48.133739785395214,44.95049668562389,44.041415978562185,1.6421445026186134,41.303245800929396,0,0,1,0,1,-5.281366461265634,-6.823891156828686,1.5425246955630518,1,1,-0.05102084892773906,0,0,0,-0.0015300453765458855,-0.03174434653360225,-0.07132272505101134,-0.15879999868233086,-0.18008123697337586,-0.15320012840484942,-1.590329525810095,-0.7920986401598155,0,0,1,351.1518859863281,0.9986664111599094,348.61732482910156,1.0059270402637372,350.9417190551758,0.9992644781422091,372.3076501464844,0.9419188502090237,393.5429986572266,0.8910934636025456,351.5468874208218,356.8282538820874,0,0,1,-3.854154968261696,-4.491457519531252,0.28904009992499285,0.2871626081790872,0.23866100858873762,1.2032238105300554,8.640963298548641,0.024640340901458672,1.349446037525027,1,102355295.0,0.8625161990886744,-347919900,0.4115313772902096,0.9420091066124132,0,362.66113653230843,339.22230157804313,350.9417190551758,6.678839727966398,0.48898728090882315,0.6102774250148207,0,0,0,0.03987303327763847,1
2022-10-21,359.2057189941406,359.6951455304752,348.88895554592915,350.40526696150266,131038400,0.024301465469228622,0.024010883162470676,0.015712475895015787,0.008514810459635536,0.04658455784348936,0.0316988445855908,59.718798806553906,51.335050288850084,48.52981798810156,12.797546626785376,42.63273856495049,0,0,1,1,0,-4.279193207573769,-6.314951566977703,2.0357583594039337,1,1,0.49323366384088185,0,0,0,0.04658455784348936,0.00018702862583164226,-0.04990893763969817,-0.1140479712893342,-0.16234084910745405,-0.16249748605176828,-1.6377956695999603,-0.7098621908658246,1,0,0,354.349609375,1.0137042894662867,349.7209808349609,1.0271208725782903,351.2459426879883,1.022661546622399,371.46346557617187,0.967001474659107,393.11723266601564,0.913736893593048,352.7251692013324,357.00436240890616,0,0,1,-2.20971221923827,-4.282935791015632,0.2763875635987942,0.2942482274709439,0.242770137145492,1.212044574059787,8.795622347548456,0.02448630932764166,1.3788690625567745,1,102789870.0,1.2748182286834295,-216881500,-0.41418369028229085,0.9522329389073068,0,363.4804516315993,339.0114337443773,351.2459426879883,6.966348906400836,0.8253001956530921,0.6386045029824716,0,0,0,0.03935447514212065,1
2022-10-24,363.6011047363281,364.7431487300743,358.07322989518246,360.7412208592873,85436900,0.012236402456218043,0.0121621428502514,0.03683523043720416,0.02814114252986899,0.03284987092065039,0.05235813567894154,64.49127980662789,54.280249977114906,50.67247538857583,8.636956428858284,44.39717722823853,0,0,1,1,0,-3.094619935844946,-5.6708852407511525,2.5762653049062063,1,1,0.5405069455022726,0,0,0,0.03284987092065039,0.029677790580773022,-0.02676890108968244,-0.1083763885687602,-0.1512114161943805,-0.17567554474796043,-1.7101623354558377,-0.6601594576487692,1,1,0,356.6624816894531,1.0194543115777355,351.53001098632814,1.034338728907187,351.9446044921875,1.033120269767907,370.5712762451172,0.9811907399315575,392.7155311584473,0.9258638273453654,354.3983900528702,357.4930099887152,0,0,1,-0.46833953857418464,-4.312193603515595,0.27242510801054576,0.29385050165166066,0.24216767682143117,1.2134175192519157,8.6437863823587,0.02377271760113847,1.3731734918844645,1,102432655.0,0.8340787417840532,-131444600,-0.525561192667968,0.9404582942812524,0,365.2764111572981,338.6127978270769,351.9446044921875,7.576082426009485,0.9371688150356138,0.6961489045955455,0,0,0,0.019373399479171605,1
2022-10-25,369.4072570800781,369.72394478215,363.40913987076357,363.5242990351533,78846300,0.015968467279439125,0.015842312532374794,0.028400266327897494,0.05339189988861048,0.03715689967231817,0.07597690914939803,69.97380159808431,57.90443933079913,53.365176205752,9.262342681400654,46.64011949854,0,0,1,1,0,-1.6681002917030696,-4.870328250941536,3.202227959238466,1,1,0.6259626543322598,0,0,0,0.03715689967231817,0.056572688281328665,-0.03625280899994621,-0.06712147120722112,-0.1422574135406095,-0.18818402560202896,-1.7767037265833738,-0.6196622287745924,1,1,0,359.30933837890626,1.028103691228095,354.1384704589844,1.0431153006373595,352.9781982421875,1.046544117794545,369.7615679931641,0.9990417854537752,392.3516357421875,0.9415208793033144,356.7074465185945,358.37554681029764,0,0,1,1.1871429443359034,-4.350870361328134,0.26885870918710203,0.2972758826405731,0.2446783109054966,1.2149662205057135,8.477430563003539,0.022948738554873185,1.385237310640504,1,100960265.0,0.7809636791266347,-52598300,-0.7076083760122164,0.9178890328784299,0,368.22263428222266,337.7337622021523,352.9781982421875,8.637607713990066,1.0388542677060795,0.7938811349830094,0,1,0,-0.0010391799507911692,0
2022-10-26,366.6241455078125,371.96006879080073,365.98116367700555,366.2402718239104,104087300,-0.007533992684021107,-0.007562516563009771,0.008314168279759837,0.020652306245137808,0.036689281004206764,0.07140452384751161,64.41216953562838,55.62814465749535,51.93819861690939,8.687824988562554,48.71699466515412,0,0,1,0,1,-0.7534616042888729,-4.046954921611003,3.29349331732213,1,1,0.09126535808366398,0,0,0,0.036689281004206764,0.051296095397703745,-0.05536159436283883,-0.07674570448214313,-0.14948527871423645,-0.19098460937019357,-1.7796921468379578,-0.6508539445829912,1,1,0,361.90436401367185,1.0130415158352784,356.5818634033203,1.0281626272537974,353.52954254150393,1.0370396286323689,368.88014099121096,0.9938842045621203,391.97657638549805,0.9353215666316955,358.2330925169358,358.98655412122463,0,0,1,2.165075683593784,-4.442136230468748,0.2743961663660839,0.2927471536346991,0.24477900508087974,1.1959651259223387,8.298964459488657,0.022636164478457167,1.3597674571631722,1,100624520.0,1.0344128846527665,-156685600,-0.3965200618710445,0.969330338172048,0,369.8711271339315,337.18795794907635,353.52954254150393,9.244819810502314,0.9006527914182935,0.8492738908346595,0,0,0,-0.018716381682668093,0
2022-10-27,364.6664123535156,369.48409047010387,364.0425846147799,367.63187855211686,81971800,-0.005339891489103077,-0.005354199668475149,-0.012833653469711881,0.0029298800342205666,0.03987303327763847,0.038281980350877376,60.46794472683503,54.019447403768844,50.932276242340386,9.068950718144954,49.78810418723048,0,0,1,0,1,-0.18445033039790815,-3.274454003368384,3.090003672970476,1,1,-0.20348964435165406,0,0,0,0.03987303327763847,0.025504000914504443,-0.0739071506858785,-0.10430070829825,-0.15026240811875824,-0.17139514704625358,-1.6358878690744736,-0.6541883243507122,1,1,0,364.700927734375,0.9999053597667716,357.92640686035156,1.0188307019654845,354.35440521240236,1.0291008295351434,368.0178619384766,0.9908932420635571,391.57161529541014,0.9312891897907446,359.22283403025585,359.4072843606536,0,0,1,3.412686157226574,-4.289788208007792,0.257501442128976,0.2818415699011703,0.24247886669296737,1.1623345726786367,8.094860273476892,0.022197986980028082,1.3052572713137924,1,99075495.0,0.8273670497432286,-238657400,-0.31404498564181005,0.971745233268832,0,371.18844883386873,337.520361590936,354.35440521240236,9.501246985416163,0.8062843180459518,0.8722178297649649,0,0,0,-0.023606646331456815,0
2022-10-28,373.3420715332031,373.821921003766,364.3784869376104,364.56083207943925,100302000,0.023790672477061348,0.023512084311292113,0.01832374137847803,0.010651697760967416,0.03935447514212065,0.08777234380926835,69.97377813475632,59.59568379749318,54.988649533725315,8.260633508643096,51.89392220077333,0,0,1,1,0,0.9555335974450259,-2.4284564832057023,3.383990080650728,1,1,0.2939864076802521,0,0,1,0.03935447514212065,0.07230081111898912,-0.049058955956354455,-0.04780231741876395,-0.13836044499653577,-0.19645723842705232,-1.7876366820218021,-0.5995971588833878,1,1,0,367.5281982421875,1.015818849597996,360.93890380859375,1.0343636210830485,355.88224639892576,1.0490606803541018,367.3053918457031,1.0164350423966437,391.2040086364746,0.9543411194442293,361.3950244153247,360.43949081787946,0,0,1,4.6363037109374545,-4.158073730468743,0.2267446870870495,0.2831606989062996,0.2478565809534562,1.1424376864113726,8.191186972953945,0.021940165862677125,1.307242190819909,1,96405035.0,1.0404228368362711,-138355400,-0.3620691483598186,0.934897850511646,0,373.7535934022312,338.0108993956203,355.88224639892576,10.043404628435775,0.9884865458392146,0.9212596688220142,0,0,0,-0.03256912294451553,0
2022-10-31,370.6452941894531,372.74703706801625,369.73359783111874,370.86603547419617,96631300,-0.0072233416734287514,-0.007249556320411574,0.016395482647690196,0.010968041060336997,0.019373399479171605,0.05285968407200703,64.36129585754486,57.270664797039636,53.543928025005656,2.9904148199247302,53.05665932565163,0,0,1,0,1,1.6226665893026961,-1.6182318687040227,3.240898458006719,1,1,-0.14309162264400932,0,0,1,0.019373399479171605,0.08127551160763957,-0.04965808894757817,-0.06033663320068772,-0.1463164250358826,-0.21048468609553428,-1.8633922173547128,-0.6338436438214815,1,1,0,368.9370361328125,1.004630215698989,362.7997589111328,1.0216249737923395,356.82275238037107,1.0387378375310197,366.64889953613283,1.010899786303399,390.8537033081055,0.9482967439028657,362.8181428421137,361.1954762528108,0,0,1,4.878147888183548,-3.922376708984359,0.2170107893163016,0.2735471937771972,0.24819535628133524,1.1021446890695452,7.863850310748977,0.021216646842761255,1.2590152874048466,1,96748775.0,0.9987857727397582,-234986700,0.7877242579763641,0.9547174111506839,0,375.6949699402682,337.95053482047393,356.82275238037107,10.57792275520562,0.8662140330147136,0.9691660219748407,0,0,0,-0.016208732510216928,0
2022-11-01,369.02337646484375,374.6568330901621,367.8429656707828,374.41690838728033,85407600,-0.0043759296287742,-0.004385532032031944,-0.011567662467355522,0.01194780754061986,-0.0010391799507911692,0.03607910701635397,60.93206984978357,55.85918487288609,52.67005588905546,-2.045254457913039,53.77836814800039,0,0,1,0,1,1.9974734557259808,-0.8950908038180221,2.892564259544003,1,1,-0.34833419846271596,0,0,1,-0.0010391799507911692,0.048852994660825155,-0.06840500493872947,-0.06871753559940896,-0.151511762165371,-0.1910322589020108,-1.7220708138659189,-0.6562900458758113,1,1,0,368.8602600097656,1.0004422174811507,364.0847991943359,1.0135643599552526,357.13704986572264,1.0332822556595294,366.1279943847656,1.0079081144421733,390.49438720703125,0.945015827510975,363.7727941686875,361.7753207129614,0,0,1,4.158851623535156,-3.6335736083984784,0.21857547213326864,0.2531706591049022,0.2482946022292048,1.0196381912128571,7.7888515327939984,0.02110666160883721,1.1617584714157578,0,95839015.0,0.8911569051497451,-320394300,5.091343256340984,0.9774724834139833,0,376.59315006598854,337.68094966545675,357.13704986572264,10.895593278592099,0.8054652904943063,0.99654878178097,0,0,0,-0.006553503518561321,0
2022-11-02,359.76226806640625,372.9677323243542,359.6567152613069,368.42834666376416,126990400,-0.025096264868520568,-0.0254165460572156,-0.02936237500828509,-0.03637362221468565,-0.018716381682668093,0.017286208734601294,44.97038119355117,48.507745170767066,47.975636798697714,-7.120399486728282,53.93511069818381,0,0,1,0,1,1.5295844508463574,-0.4101557528851463,1.9397402037315037,1,1,-0.9528240558124992,0,0,1,-0.018716381682668093,-0.008201962278881814,-0.09117071761240125,-0.11892085931429175,-0.1761365582051171,-0.169323379901117,-1.566470853962571,-0.7588331613262688,0,0,0,367.4878845214844,0.9789772213439422,364.6961242675781,0.9864713226358505,357.0305236816406,1.007651290866104,365.4409832763672,0.9844606503653521,390.12780502319333,0.9221651557110064,363.1557901529519,361.6262057021055,0,0,1,3.5009811401366733,-3.439157714843759,0.25838412369516184,0.2694900656457572,0.2531018120504001,1.064749649410229,8.18329192781209,0.02274638741798678,1.2325232961201167,1,97785250.0,1.2986662098833925,-447384700,1.855301954997779,1.004861367128478,0,376.4044593076611,337.6565880556201,357.0305236816406,10.852817527330515,0.5705005022597662,0.9911228659950055,0,0,0,-0.0019740106831208637,0
2022-11-03,356.057861328125,359.1193028445847,353.927328819612,356.4993145757821,87100100,-0.01029681839118679,-0.010350197364225149,-0.03513467157805905,-0.03935685435647762,-0.023606646331456815,0.015325118351434242,40.07176048069299,45.90530324172017,46.24453159820911,-8.114144162048675,54.03059135379344,0,0,1,0,1,0.8500653545011687,-0.15811153140788325,1.008176885909052,1,1,-0.9315633178224516,0,0,1,-0.023606646331456815,-0.01612336734240405,-0.09900584329720519,-0.09585731795971764,-0.18956760977783738,-0.1762865756522085,-1.5996837070268408,-0.8163473365606646,0,0,0,365.76617431640625,0.973457597585601,365.2335510253906,0.9748771993386014,356.9254379272461,0.9975693057794947,364.65465087890624,0.9764248460013855,389.765185546875,0.9135188942761636,362.0638011029786,361.21373574847735,0,0,1,2.5710327148437386,-3.3632110595703466,0.2606691988968894,0.2694805827752332,0.24939429528261686,1.0805402844914889,8.01555245059653,0.022511937865092663,1.2283977287588896,1,98023580.0,0.8885627315386767,-534484800,1.2395484070470895,1.0128815944082026,0,376.29653681124,337.5543390432522,356.9254379272461,10.854423263573844,0.4776064175729865,0.9914906661055073,0,0,0,0.06382571329246245,1
2022-11-04,361.1826477050781,363.60107812725107,355.0885544933981,361.8064460648948,103505200,0.014393128009692724,0.014290530239483417,0.003948106193309098,-0.02124724139396794,-0.03256912294451553,0.005503611458284485,49.03251079542576,49.90908767318348,48.92175774032077,-9.686596124309702,53.88799509222679,0,0,1,1,0,0.7168061113153499,0.016871997136763378,0.6999341141785865,1,1,-0.30824277173046555,0,0,1,-0.03256912294451553,0.008440570874338693,-0.08497546143465906,-0.07733654171183091,-0.18175902652051035,-0.1886076412315919,-1.6664341404581635,-0.7812772123443416,1,0,0,363.33428955078125,0.9940780655512493,365.4312438964844,0.9883737467379506,357.5761123657227,1.0100860633991868,363.85917907714844,0.9926440460321524,389.4519075012207,0.9274127068024337,361.9282390417631,361.21143293044776,0,0,1,1.6938659667969205,-3.4462127685546875,0.24052038435044176,0.25305892504178046,0.2515911510209792,1.0058339652044395,8.051050392257705,0.022290800633456096,1.150030130783494,0,97809365.0,1.0582340453800103,-430979600,2.115018279011878,1.021649818501531,0,376.5981061028765,338.55411862856886,357.5761123657227,10.63940966934528,0.5947990886021362,0.9737062726872944,0,0,0,0.058881308040154234,1
2022-11-07,364.6376037597656,365.23261238356014,360.39572179346936,362.48785833767766,68286900,0.009565675639845894,0.009520214247316831,0.024096483643522015,0.0135515481363917,-0.016208732510216928,0.0028506487189832175,54.39580035828977,52.46352032544161,50.66118851763516,-4.807144471598029,53.70632212705946,0,0,1,1,0,0.8798410207451752,0.18946580185844575,0.6903752188867295,1,1,-0.00955889529185705,0,0,1,-0.016208732510216928,0.04730012524534777,-0.07253963390897955,-0.03770047327942416,-0.17678809393856676,-0.2139675282970276,-1.815944189073188,-0.7592925856962331,1,1,0,362.13275146484375,1.0069169449180988,365.53489379882814,0.9975452684428088,358.53245239257814,1.0170281694905057,363.4042462158203,1.0033938996497385,389.19750549316404,0.9368960453580559,362.3450643829943,361.4652233622491,0,0,1,1.7097000122070654,-3.2446533203125227,0.23727044989377746,0.25177412900966667,0.24971608070395057,1.0082415529665307,7.8214675492457815,0.021449975176994644,1.1407031177949312,0,97421570.0,0.7009423067191383,-362692700,0.5434605447882794,0.9675274171828683,0,376.94539609928967,340.1195086858666,358.53245239257814,10.27128427780374,0.6657842294103727,0.9427861395881757,0,0,0,0.039926199601705514,1
2022-11-08,366.60498046875,369.59923635618225,362.49747034076466,365.75083438810253,84641100,0.0053954301166385665,0.005380926927474381,0.015012716690917749,0.02962192465371616,-0.006553503518561321,-0.007585873199888571,57.375606464974986,53.90503377116443,51.64574403140769,-1.9541511017216564,53.30638157109598,0,0,1,1,0,1.1544899776163788,0.38247063701003237,0.7720193406063465,1,1,0.08164412171961699,0,0,1,-0.006553503518561321,0.06105214959805494,-0.0867181634788744,-0.034738732322162624,-0.17305253581411584,-0.22063447635524214,-1.8413172773391109,-0.7430124353883621,1,1,0,361.649072265625,1.0137036386463754,365.2546661376953,1.0036969119254062,359.69656829833986,1.0192062220751579,363.0398895263672,1.0098201080521316,388.94411712646485,0.9425646624436504,363.0004360884952,361.8459461108788,0,0,1,2.5595184326172102,-3.088104858398424,0.2233554042624188,0.24955320469904585,0.24985787613716723,0.9987806210361201,7.770060296829482,0.021194639218743004,1.1270590289219369,0,97029485.0,0.8723235004287614,-278051600,-0.13215809394861266,0.9698571521842047,0,377.02808386622877,342.36505273045094,359.69656829833986,9.636742240762104,0.6993020213191786,0.889124468320634,0,0,0,0.043167634958118484,1
2022-11-09,359.0520935058594,365.7795910307707,358.55303141802244,364.6183344707511,78495500,-0.020602248647122345,-0.02081743566011541,-0.01531797652330491,-0.005898827678339713,-0.0019740106831208637,-0.020653446028397915,44.38587432019195,47.89973112483685,47.80070637011219,-0.6080140459302186,52.53354021783014,0,0,1,0,1,0.7540047020271459,0.4567774500134551,0.29722725201369077,1,1,-0.4747920885926557,0,0,1,-0.0019740106831208637,0.0458153011063025,-0.1055338229597832,-0.03936448610034815,-0.18740360905649767,-0.2230020061057555,-1.8375488197220222,-0.8017414774999713,1,1,0,361.5070373535156,0.9932091395353514,364.4974609375,0.9850606162862288,360.53966217041017,0.9958740498740255,362.6089660644531,0.9901908863501144,388.6784375,0.9237767235437634,362.3929987680897,361.63899406606254,0,0,1,3.5091384887695654,-2.832017211914092,0.2433370857692487,0.262917472438462,0.25269469470961536,1.0404550548265137,7.790195207822202,0.021696559771472473,1.1834053411480228,0,97104670.0,0.8083596803325731,-356547100,-0.20304136462422606,0.8692245182440762,0,375.9125863755094,345.1667379653109,360.53966217041017,8.527729855048898,0.45161725106088274,0.7927314046273327,0,0,0,0.05698573080992686,1
2022-11-10,378.78350830078125,379.1194087264223,370.09824618343424,372.41109443636594,141455800,0.05495418395213969,0.0534973384515103,0.0332197555430358,0.03879442052919857,0.06382571329246245,0.03871235592045763,67.09272358247983,60.33255387386603,56.65306490913699,14.427250632145864,53.164850864839856,0,0,0,1,0,2.0056575358238433,0.7665534671755327,1.2391040686483106,1,1,0.9418768166346199,0,0,1,0.06382571329246245,0.10693845270384816,-0.07208794935259855,0.014485376206614164,-0.1357956887045887,-0.21928422561843952,-1.7948298695837008,-0.5654293048294287,1,1,0,366.0521667480469,1.0347801289248955,365.90917053222654,1.035184517922381,361.91778869628905,1.0466009688698816,362.63059204101563,1.0445437219426281,388.5165853881836,0.9749481040103407,364.914615619273,362.9089580834491,0,0,1,4.992350769042957,-2.024058837890607,0.37346528416124675,0.31221497423149686,0.27817958029182377,1.122350439611593,8.667132351589396,0.022881493416833428,1.3996132294334136,1,96814735.0,1.4610978380512016,-215091300,-0.5975726531418667,0.9841156927197084,0,378.5890176946098,345.2465596979683,361.91778869628905,9.212715991868963,1.005833121427071,0.8628046536818011,0,1,0,-0.001139866667504541,0
2022-11-11,382.4495544433594,383.25569787084635,377.7470071848302,379.64722123455886,93839900,0.009678473487465089,0.009631937089535067,0.06516453005201095,0.04321974555378416,0.058881308040154234,0.0243944725349452,69.76831959935257,62.140275726726784,58.04124546628779,12.231188053543306,53.41931005776321,0,0,0,1,0,3.255888849621556,1.2644205436647376,1.9914683059568183,1,1,0.7523642373085078,0,0,1,0.058881308040154234,0.08891432640857966,-0.06695195416876154,0.00038707592675102376,-0.12771356061820438,-0.1989393304625341,-1.6466027169852544,-0.531305673500633,1,1,0,370.3055480957031,1.032794556846655,366.8199188232422,1.0426084703095106,363.879411315918,1.0510337835830972,362.70183532714844,1.0544461516121058,388.3832147216797,0.984722150563143,367.6122985152863,364.3564096656646,0,0,1,6.3032989501953125,-1.1573437499999955,0.3590189928323797,0.29617199734130983,0.27893906268323393,1.0617802845263224,8.441529375477023,0.02207226881925211,1.3223353551819572,1,95319880.0,0.9844735431895214,-121251400,-0.7186609296588515,0.9792693822107204,0,380.51989111197264,347.23893151986334,363.879411315918,9.14615077334369,1.057981000398926,0.8635773604818223,0,1,0,-0.006223135503072186,0
